read_id	chr	start	end	strand	dbl_count	cds	sofa
1093	NC_000913.3	3056645	3056946	+	FALSE	NA	TRUE
1912	NC_000913.3	2311801	2312102	+	TRUE	2198	TRUE
1098	NC_000913.3	1757854	1758155	+	TRUE	1666	hit2
1099	NC_000913.3	2375751	2376052	+	FALSE	NA	TRUE
7523	NC_000913.3	372592	372893	+	TRUE	346	TRUE
1915	NC_000913.3	4529951	4530252	+	TRUE	4218	TRUE
8349	NC_000913.3	4261110	4261411	+	FALSE	NA	TRUE
1322	NC_000913.3	2892277	2892578	+	TRUE	2727	TRUE
1323	NC_000913.3	3484772	3485073	+	TRUE	3293	TRUE
1320	NC_000913.3	1281781	1282082	+	TRUE	1207	FALSE
1321	NC_000913.3	3270831	3271132	+	TRUE	3069	FALSE
1326	NC_000913.3	1709801	1710102	+	TRUE	1619	TRUE
1327	NC_000913.3	4322552	4322853	+	FALSE	NA	TRUE
1914	NC_000913.3	1790643	1790944	+	TRUE	1694	TRUE
1325	NC_000913.3	4163577	4163878	+	TRUE	3892	hit2
1328	NC_000913.3	2725082	2725383	+	TRUE	2570	TRUE
1329	NC_000913.3	4501365	4501666	+	TRUE	4189	hit2
6451	NC_000913.3	3060047	3060348	+	TRUE	2872	FALSE
6450	NC_000913.3	614122	614423	+	TRUE	583	hit2
6453	NC_000913.3	3565003	3565304	+	TRUE	3364	TRUE
6452	NC_000913.3	2375508	2375809	+	TRUE	2245	TRUE
6455	NC_000913.3	4602264	4602565	+	TRUE	4280	TRUE
6454	NC_000913.3	801727	802028	+	FALSE	NA	TRUE
6457	NC_000913.3	2670206	2670507	+	FALSE	NA	TRUE
6456	NC_000913.3	544291	544592	+	TRUE	506	hit2
6459	NC_000913.3	3081470	3081771	+	FALSE	NA	FALSE
6458	NC_000913.3	4042922	4043223	+	TRUE	3787	TRUE
8136	NC_000913.3	2761214	2761515	+	TRUE	2603	TRUE
8137	NC_000913.3	1470582	1470883	+	FALSE	NA	FALSE
8130	NC_000913.3	361628	361929	+	TRUE	338	hit1
8131	NC_000913.3	923471	923772	+	TRUE	863	FALSE
6909	NC_000913.3	3126932	3127233	+	TRUE	2932	#N/A
6908	NC_000913.3	1746169	1746470	+	FALSE	NA	hit1
7739	NC_000913.3	1355428	1355729	+	TRUE	1278	TRUE
7738	NC_000913.3	686712	687013	+	TRUE	651	TRUE
7733	NC_000913.3	2718270	2718571	+	TRUE	2564	TRUE
7732	NC_000913.3	2854743	2855044	+	TRUE	2693	TRUE
7731	NC_000913.3	2349328	2349629	+	FALSE	NA	FALSE
7730	NC_000913.3	3513836	3514137	+	TRUE	3322	TRUE
7737	NC_000913.3	2665407	2665708	+	TRUE	2516	TRUE
7736	NC_000913.3	3128114	3128415	+	FALSE	NA	TRUE
7735	NC_000913.3	3967984	3968285	+	TRUE	3723	hit2
7734	NC_000913.3	1263750	1264051	+	TRUE	1190	TRUE
1916	NC_000913.3	3197480	3197781	+	TRUE	3003	TRUE
3958	NC_000913.3	2276379	2276680	+	TRUE	2165	TRUE
3953	NC_000913.3	3273451	3273752	+	TRUE	3072	TRUE
3952	NC_000913.3	3808655	3808956	+	TRUE	3579	TRUE
3951	NC_000913.3	1527315	1527616	+	FALSE	NA	TRUE
3950	NC_000913.3	3868332	3868633	+	TRUE	3636	FALSE
3957	NC_000913.3	203182	203483	+	FALSE	NA	TRUE
3956	NC_000913.3	274581	274882	+	TRUE	251	TRUE
3955	NC_000913.3	1561114	1561415	+	TRUE	1473	TRUE
3954	NC_000913.3	2185090	2185391	+	FALSE	NA	TRUE
8358	NC_000913.3	3078009	3078310	+	TRUE	2888	TRUE
8359	NC_000913.3	1160979	1161280	+	TRUE	1079	TRUE
8350	NC_000913.3	1728345	1728646	+	TRUE	1641	TRUE
8351	NC_000913.3	1690277	1690578	+	TRUE	1602	TRUE
8352	NC_000913.3	2103209	2103510	+	FALSE	NA	FALSE
8353	NC_000913.3	472680	472981	+	TRUE	442	FALSE
8354	NC_000913.3	1318230	1318531	+	FALSE	NA	TRUE
8355	NC_000913.3	1788474	1788775	+	TRUE	1692	TRUE
8356	NC_000913.3	1672967	1673268	+	FALSE	NA	hit1
8357	NC_000913.3	1130135	1130436	+	TRUE	1049	TRUE
1546	NC_000913.3	3399174	3399475	+	TRUE	3193	TRUE
4062	NC_000913.3	1293640	1293941	+	TRUE	1218	TRUE
4063	NC_000913.3	4051462	4051763	+	TRUE	3793	TRUE
4060	NC_000913.3	1764091	1764392	+	TRUE	1672	FALSE
4061	NC_000913.3	940064	940365	+	TRUE	873	#N/A
4066	NC_000913.3	460264	460565	+	TRUE	431	TRUE
4067	NC_000913.3	3703096	3703397	+	TRUE	3478	TRUE
4064	NC_000913.3	1716067	1716368	+	TRUE	1626	hit2
4065	NC_000913.3	2920016	2920317	+	TRUE	2750	hit1
4068	NC_000913.3	3695262	3695563	+	TRUE	3470	FALSE
4069	NC_000913.3	4301080	4301381	+	TRUE	3997	TRUE
5784	NC_000913.3	3110882	3111183	+	TRUE	2921	TRUE
5785	NC_000913.3	3236101	3236402	+	TRUE	3034	TRUE
5786	NC_000913.3	146690	146991	+	FALSE	NA	hit1
5787	NC_000913.3	2578229	2578530	+	FALSE	NA	hit1
5780	NC_000913.3	435801	436102	+	TRUE	409	TRUE
5781	NC_000913.3	2915462	2915763	+	TRUE	2748	TRUE
5782	NC_000913.3	2085789	2086090	+	TRUE	1996	TRUE
5783	NC_000913.3	1983564	1983865	+	TRUE	1891	TRUE
5788	NC_000913.3	4517201	4517502	+	TRUE	4205	TRUE
5789	NC_000913.3	1181190	1181491	+	TRUE	1099	hit2
3603	NC_000913.3	217719	218020	+	TRUE	189	FALSE
3602	NC_000913.3	3806071	3806372	+	TRUE	3577	TRUE
3601	NC_000913.3	962366	962667	+	TRUE	891	TRUE
3600	NC_000913.3	1422468	1422769	+	TRUE	1347	TRUE
3607	NC_000913.3	433586	433887	+	TRUE	406	#N/A
3606	NC_000913.3	977045	977346	+	TRUE	904	TRUE
3605	NC_000913.3	4546553	4546854	+	TRUE	4235	TRUE
3604	NC_000913.3	4145597	4145898	+	TRUE	3877	TRUE
3609	NC_000913.3	3954930	3955231	+	TRUE	3712	TRUE
3608	NC_000913.3	1694195	1694496	+	TRUE	1605	hit1
4593	NC_000913.3	2772788	2773089	+	FALSE	NA	FALSE
7529	NC_000913.3	4375585	4375886	+	TRUE	4065	FALSE
4453	NC_000913.3	1224632	1224933	+	TRUE	1155	TRUE
4452	NC_000913.3	279066	279367	+	TRUE	256	TRUE
4451	NC_000913.3	1384705	1385006	+	TRUE	1305	FALSE
4450	NC_000913.3	807294	807595	+	TRUE	754	TRUE
4457	NC_000913.3	294303	294604	+	TRUE	274	TRUE
4456	NC_000913.3	1115984	1116285	+	TRUE	1031	TRUE
4455	NC_000913.3	1430722	1431023	+	TRUE	1357	TRUE
4454	NC_000913.3	2603053	2603354	+	TRUE	2463	TRUE
4459	NC_000913.3	4004351	4004652	+	TRUE	3755	TRUE
4458	NC_000913.3	2927292	2927593	+	TRUE	2757	TRUE
959	NC_000913.3	895651	895952	+	TRUE	836	TRUE
958	NC_000913.3	709166	709467	+	TRUE	666	hit2
951	NC_000913.3	4554882	4555183	+	TRUE	4242	FALSE
950	NC_000913.3	4202467	4202768	+	TRUE	3921	FALSE
953	NC_000913.3	1806024	1806325	+	FALSE	NA	TRUE
952	NC_000913.3	2424766	2425067	+	TRUE	2291	TRUE
955	NC_000913.3	2065335	2065636	+	TRUE	1971	TRUE
954	NC_000913.3	749732	750033	+	TRUE	706	TRUE
957	NC_000913.3	1315602	1315903	+	FALSE	NA	TRUE
956	NC_000913.3	2378284	2378585	+	TRUE	2248	TRUE
7185	NC_000913.3	4254216	4254517	+	TRUE	3956	TRUE
9645	NC_000913.3	3946838	3947139	+	FALSE	NA	hit1
6334	NC_000913.3	1165614	1165915	+	FALSE	NA	TRUE
6335	NC_000913.3	4243049	4243350	+	TRUE	3947	hit2
6336	NC_000913.3	982950	983251	+	TRUE	906	TRUE
6337	NC_000913.3	3905247	3905548	+	TRUE	3670	hit2
6330	NC_000913.3	3444155	3444456	+	TRUE	3238	TRUE
6331	NC_000913.3	3296810	3297111	+	FALSE	NA	TRUE
6332	NC_000913.3	2154959	2155260	+	TRUE	2060	FALSE
6333	NC_000913.3	1680265	1680566	+	TRUE	1593	TRUE
6338	NC_000913.3	1949088	1949389	+	TRUE	1858	TRUE
6339	NC_000913.3	3449060	3449361	+	TRUE	3251	TRUE
9674	NC_000913.3	570727	571028	+	FALSE	NA	TRUE
9675	NC_000913.3	2822175	2822476	+	TRUE	2660	TRUE
9676	NC_000913.3	2174887	2175188	+	FALSE	NA	FALSE
9677	NC_000913.3	3150926	3151227	+	TRUE	2956	TRUE
9670	NC_000913.3	449308	449609	+	TRUE	423	TRUE
9671	NC_000913.3	335863	336164	+	TRUE	317	TRUE
9672	NC_000913.3	3999347	3999648	+	TRUE	3749	TRUE
9673	NC_000913.3	3102458	3102759	+	TRUE	2914	TRUE
9678	NC_000913.3	4473249	4473550	+	TRUE	4165	hit1
9679	NC_000913.3	3383668	3383969	+	TRUE	3180	FALSE
8909	NC_000913.3	2444801	2445102	+	TRUE	2311	TRUE
8908	NC_000913.3	3584805	3585106	+	TRUE	3381	FALSE
717	NC_000913.3	3548566	3548867	+	TRUE	3353	hit1
8904	NC_000913.3	44570	44871	+	TRUE	41	TRUE
8907	NC_000913.3	4554112	4554413	+	TRUE	4241	TRUE
8906	NC_000913.3	2939285	2939586	+	TRUE	2767	#N/A
8901	NC_000913.3	2886608	2886909	+	TRUE	2723	TRUE
8900	NC_000913.3	1950237	1950538	+	TRUE	1858	TRUE
8903	NC_000913.3	2758614	2758915	+	TRUE	2600	TRUE
8902	NC_000913.3	413397	413698	+	TRUE	389	TRUE
4969	NC_000913.3	2438674	2438975	+	TRUE	2305	FALSE
4968	NC_000913.3	3306825	3307126	+	TRUE	3107	TRUE
716	NC_000913.3	1791600	1791901	+	TRUE	1695	TRUE
7129	NC_000913.3	655349	655650	+	TRUE	618	FALSE
7126	NC_000913.3	318214	318515	+	TRUE	302	FALSE
7127	NC_000913.3	299710	300011	+	TRUE	280	TRUE
7124	NC_000913.3	4284574	4284875	+	TRUE	3983	TRUE
7125	NC_000913.3	3762872	3763173	+	TRUE	3534	TRUE
7122	NC_000913.3	3136324	3136625	+	FALSE	NA	TRUE
2178	NC_000913.3	352073	352374	+	TRUE	330	TRUE
7120	NC_000913.3	3290879	3291180	+	TRUE	3089	hit1
7121	NC_000913.3	70092	70393	+	FALSE	NA	hit1
4964	NC_000913.3	2771313	2771614	+	TRUE	2613	FALSE
6841	NC_000913.3	949078	949379	+	TRUE	880	FALSE
1669	NC_000913.3	1710497	1710798	+	TRUE	1620	TRUE
1668	NC_000913.3	4312293	4312594	+	TRUE	4006	TRUE
1667	NC_000913.3	560511	560812	+	TRUE	522	TRUE
1666	NC_000913.3	3229836	3230137	+	TRUE	3029	TRUE
1665	NC_000913.3	3626539	3626840	+	TRUE	3421	TRUE
1664	NC_000913.3	110412	110713	+	TRUE	95	TRUE
1663	NC_000913.3	2148451	2148752	+	TRUE	2053	TRUE
1662	NC_000913.3	1383050	1383351	+	TRUE	1304	TRUE
1661	NC_000913.3	4430091	4430392	+	TRUE	4126	TRUE
1660	NC_000913.3	362285	362586	+	TRUE	339	TRUE
591	NC_000913.3	4488250	4488551	+	FALSE	NA	TRUE
590	NC_000913.3	2671675	2671976	+	TRUE	2523	TRUE
593	NC_000913.3	1475058	1475359	+	TRUE	1394	FALSE
592	NC_000913.3	3225335	3225636	+	TRUE	3025	TRUE
595	NC_000913.3	719827	720128	+	TRUE	679	TRUE
594	NC_000913.3	3601788	3602089	+	TRUE	3397	FALSE
597	NC_000913.3	2264637	2264938	+	TRUE	2154	TRUE
596	NC_000913.3	3154959	3155260	+	TRUE	2960	TRUE
599	NC_000913.3	416578	416879	+	TRUE	390	TRUE
598	NC_000913.3	4184079	4184380	+	TRUE	3904	TRUE
2828	NC_000913.3	1098945	1099246	+	TRUE	1012	TRUE
2829	NC_000913.3	1605232	1605533	+	TRUE	1501	hit1
2824	NC_000913.3	4375829	4376130	+	TRUE	4065	TRUE
2825	NC_000913.3	2870856	2871157	+	TRUE	2707	TRUE
2826	NC_000913.3	3391601	3391902	+	TRUE	3188	TRUE
2827	NC_000913.3	2679345	2679646	+	TRUE	2531	TRUE
2820	NC_000913.3	2249982	2250283	+	TRUE	2142	TRUE
2821	NC_000913.3	4602900	4603201	+	FALSE	NA	hit2
2822	NC_000913.3	3098274	3098575	+	FALSE	NA	#N/A
2823	NC_000913.3	486726	487027	+	TRUE	456	TRUE
5414	NC_000913.3	439053	439354	+	TRUE	412	TRUE
5415	NC_000913.3	4550816	4551117	+	TRUE	4239	TRUE
5416	NC_000913.3	2992445	2992746	+	TRUE	2812	TRUE
3385	NC_000913.3	1799318	1799619	+	TRUE	1704	TRUE
3382	NC_000913.3	442522	442823	+	TRUE	415	hit2
3383	NC_000913.3	3213585	3213886	+	TRUE	3017	FALSE
3380	NC_000913.3	3808435	3808736	+	TRUE	3579	TRUE
3381	NC_000913.3	2533317	2533618	+	FALSE	NA	TRUE
5418	NC_000913.3	1501115	1501416	+	TRUE	1415	TRUE
5419	NC_000913.3	2575670	2575971	+	FALSE	NA	TRUE
3388	NC_000913.3	2555666	2555967	+	TRUE	2418	TRUE
3389	NC_000913.3	2813686	2813987	+	TRUE	2653	TRUE
1409	NC_000913.3	467962	468263	+	TRUE	438	FALSE
1408	NC_000913.3	1277193	1277494	+	TRUE	1205	TRUE
1403	NC_000913.3	2780517	2780818	+	TRUE	2623	TRUE
1402	NC_000913.3	1417459	1417760	+	TRUE	1337	TRUE
1401	NC_000913.3	2517086	2517387	+	TRUE	2379	TRUE
1400	NC_000913.3	826908	827209	+	TRUE	774	FALSE
1407	NC_000913.3	2200660	2200961	+	TRUE	2100	TRUE
1406	NC_000913.3	2603391	2603692	+	TRUE	2463	FALSE
1405	NC_000913.3	914530	914831	+	TRUE	855	hit1
1404	NC_000913.3	3112150	3112451	+	TRUE	2923	hit1
4215	NC_000913.3	1816310	1816611	+	TRUE	1721	TRUE
4214	NC_000913.3	3094060	3094361	+	TRUE	2904	TRUE
4217	NC_000913.3	4272856	4273157	+	TRUE	3974	FALSE
4216	NC_000913.3	166214	166515	+	TRUE	144	TRUE
4211	NC_000913.3	3449200	3449501	+	TRUE	3251	TRUE
4210	NC_000913.3	2759800	2760101	+	TRUE	2601	TRUE
1491	NC_000913.3	2173363	2173664	+	TRUE	2076	hit1
4212	NC_000913.3	4523976	4524277	+	TRUE	4212	hit1
5790	NC_000913.3	3014301	3014602	+	TRUE	2832	TRUE
4219	NC_000913.3	3581704	3582005	+	FALSE	NA	TRUE
1544	NC_000913.3	2721498	2721799	+	TRUE	2567	TRUE
1545	NC_000913.3	1790886	1791187	+	TRUE	1694	TRUE
1542	NC_000913.3	3158212	3158513	+	TRUE	2963	FALSE
1543	NC_000913.3	210262	210563	+	TRUE	180	TRUE
3261	NC_000913.3	3243582	3243883	+	TRUE	3041	TRUE
1540	NC_000913.3	4095834	4096135	+	TRUE	3832	TRUE
5579	NC_000913.3	1439936	1440237	+	TRUE	1364	TRUE
3260	NC_000913.3	1511492	1511793	+	FALSE	NA	TRUE
5577	NC_000913.3	1052727	1053028	+	TRUE	974	TRUE
5576	NC_000913.3	1930533	1930834	+	TRUE	1839	hit1
5575	NC_000913.3	1878245	1878546	+	TRUE	1782	TRUE
1541	NC_000913.3	686982	687283	+	TRUE	651	TRUE
5573	NC_000913.3	891475	891776	+	TRUE	832	TRUE
3263	NC_000913.3	4552905	4553206	+	TRUE	4241	TRUE
5571	NC_000913.3	3552287	3552588	+	FALSE	NA	#N/A
5570	NC_000913.3	4156610	4156911	+	FALSE	NA	TRUE
3262	NC_000913.3	2200948	2201249	+	TRUE	2100	hit2
5799	NC_000913.3	1007743	1008044	+	TRUE	928	hit2
1937	NC_000913.3	2207237	2207538	+	TRUE	2103	TRUE
5798	NC_000913.3	2643505	2643806	+	TRUE	2498	TRUE
3264	NC_000913.3	1723516	1723817	+	TRUE	1634	TRUE
339	NC_000913.3	833095	833396	+	TRUE	780	TRUE
3267	NC_000913.3	4490875	4491176	+	TRUE	4179	hit1
335	NC_000913.3	2123963	2124264	+	TRUE	2033	TRUE
334	NC_000913.3	879812	880113	+	TRUE	819	TRUE
337	NC_000913.3	3474912	3475213	+	TRUE	3281	TRUE
3266	NC_000913.3	1556172	1556473	+	FALSE	NA	TRUE
331	NC_000913.3	536283	536584	+	FALSE	NA	hit2
330	NC_000913.3	1400675	1400976	+	TRUE	1322	TRUE
333	NC_000913.3	207351	207652	+	TRUE	178	TRUE
332	NC_000913.3	1124581	1124882	+	TRUE	1042	hit1
3269	NC_000913.3	1216300	1216601	+	TRUE	1144	TRUE
5125	NC_000913.3	3410847	3411148	+	TRUE	3204	TRUE
5126	NC_000913.3	1759944	1760245	+	TRUE	1668	hit2
5127	NC_000913.3	374451	374752	+	TRUE	348	TRUE
5002	NC_000913.3	1970612	1970913	+	TRUE	1877	TRUE
9535	NC_000913.3	60012	60313	+	TRUE	55	TRUE
3195	NC_000913.3	532673	532974	+	TRUE	496	TRUE
3200	NC_000913.3	3938389	3938690	+	TRUE	3701	hit2
1497	NC_000913.3	3352783	3353084	+	TRUE	3154	TRUE
9533	NC_000913.3	603781	604082	+	TRUE	572	TRUE
9532	NC_000913.3	1713795	1714096	+	TRUE	1623	TRUE
6109	NC_000913.3	3767005	3767306	+	FALSE	NA	FALSE
6108	NC_000913.3	3699919	3700220	+	FALSE	NA	TRUE
6107	NC_000913.3	1229472	1229773	+	TRUE	1162	TRUE
6106	NC_000913.3	945147	945448	+	TRUE	877	TRUE
6105	NC_000913.3	3940598	3940899	+	TRUE	3703	FALSE
6104	NC_000913.3	3233686	3233987	+	TRUE	3031	FALSE
6103	NC_000913.3	3485958	3486259	+	FALSE	NA	TRUE
6102	NC_000913.3	32053	32354	+	TRUE	31	TRUE
6101	NC_000913.3	282235	282536	+	TRUE	262	TRUE
6100	NC_000913.3	767069	767370	+	TRUE	718	TRUE
9119	NC_000913.3	609526	609827	+	TRUE	579	TRUE
9118	NC_000913.3	2515327	2515628	+	FALSE	NA	TRUE
9531	NC_000913.3	2693274	2693575	+	TRUE	2539	TRUE
9449	NC_000913.3	1804132	1804433	+	FALSE	NA	TRUE
9448	NC_000913.3	4137140	4137441	+	TRUE	3871	TRUE
9111	NC_000913.3	4173488	4173789	+	TRUE	3895	hit2
9110	NC_000913.3	806244	806545	+	TRUE	753	TRUE
9113	NC_000913.3	4236801	4237102	+	TRUE	3942	TRUE
9112	NC_000913.3	2851514	2851815	+	TRUE	2689	TRUE
9115	NC_000913.3	4330496	4330797	+	TRUE	4027	hit2
9114	NC_000913.3	2298935	2299236	+	TRUE	2187	TRUE
9117	NC_000913.3	1244567	1244868	+	FALSE	NA	hit2
9116	NC_000913.3	2382868	2383169	+	TRUE	2253	TRUE
9530	NC_000913.3	3556477	3556778	+	TRUE	3356	TRUE
8029	NC_000913.3	764840	765141	+	FALSE	NA	TRUE
3416	NC_000913.3	3036940	3037241	+	TRUE	2848	TRUE
3417	NC_000913.3	853681	853982	+	TRUE	799	TRUE
3414	NC_000913.3	704375	704676	+	TRUE	664	TRUE
3415	NC_000913.3	657787	658088	+	FALSE	NA	TRUE
3412	NC_000913.3	1209521	1209822	+	FALSE	NA	TRUE
3413	NC_000913.3	4197525	4197826	+	FALSE	NA	hit1
3410	NC_000913.3	600647	600948	+	TRUE	570	TRUE
3411	NC_000913.3	819984	820285	+	TRUE	767	FALSE
8532	NC_000913.3	679838	680139	+	TRUE	644	TRUE
3418	NC_000913.3	2628769	2629070	+	FALSE	NA	TRUE
3419	NC_000913.3	1223002	1223303	+	FALSE	NA	FALSE
8533	NC_000913.3	3338837	3339138	+	TRUE	3138	TRUE
8534	NC_000913.3	1465136	1465437	+	FALSE	NA	FALSE
8535	NC_000913.3	3159596	3159897	+	TRUE	2965	TRUE
4868	NC_000913.3	461275	461576	+	FALSE	NA	TRUE
4869	NC_000913.3	2213180	2213481	+	TRUE	2109	TRUE
2019	NC_000913.3	3498172	3498473	+	TRUE	3306	TRUE
2018	NC_000913.3	1320733	1321034	+	TRUE	1243	hit2
2015	NC_000913.3	2405065	2405366	+	FALSE	NA	TRUE
2014	NC_000913.3	942793	943094	+	TRUE	874	TRUE
2017	NC_000913.3	2267458	2267759	+	TRUE	2157	hit2
2016	NC_000913.3	434911	435212	+	FALSE	NA	FALSE
2011	NC_000913.3	3870041	3870342	+	TRUE	3637	TRUE
2010	NC_000913.3	3657788	3658089	+	FALSE	NA	TRUE
2013	NC_000913.3	1210902	1211203	+	TRUE	1136	TRUE
4865	NC_000913.3	2710179	2710480	+	FALSE	NA	hit2
9454	NC_000913.3	3409163	3409464	+	TRUE	3203	FALSE
7444	NC_000913.3	3655631	3655932	+	TRUE	3444	TRUE
9034	NC_000913.3	597711	598012	+	TRUE	569	TRUE
9035	NC_000913.3	3612329	3612630	+	TRUE	3409	TRUE
9038	NC_000913.3	2760769	2761070	+	TRUE	2602	TRUE
9039	NC_000913.3	2152444	2152745	+	TRUE	2057	FALSE
7013	NC_000913.3	1611189	1611490	+	TRUE	1507	hit1
9447	NC_000913.3	2585633	2585934	+	TRUE	2448	FALSE
9446	NC_000913.3	3137904	3138205	+	TRUE	2941	TRUE
9445	NC_000913.3	462780	463081	+	TRUE	433	TRUE
9444	NC_000913.3	3476551	3476852	+	TRUE	3284	TRUE
9443	NC_000913.3	1379759	1380060	+	TRUE	1300	TRUE
9442	NC_000913.3	3118515	3118816	+	TRUE	2926	TRUE
9441	NC_000913.3	853160	853461	+	TRUE	798	hit1
9440	NC_000913.3	2080868	2081169	+	TRUE	1991	TRUE
458	NC_000913.3	4547202	4547503	+	TRUE	4235	FALSE
1349	NC_000913.3	2709167	2709468	+	TRUE	2555	TRUE
450	NC_000913.3	4424526	4424827	+	TRUE	4117	TRUE
451	NC_000913.3	4391973	4392274	+	FALSE	NA	TRUE
1342	NC_000913.3	2144812	2145113	+	TRUE	2051	TRUE
453	NC_000913.3	177374	177675	+	TRUE	152	TRUE
454	NC_000913.3	4166412	4166713	+	FALSE	NA	hit1
455	NC_000913.3	3554717	3555018	+	TRUE	3355	TRUE
1346	NC_000913.3	3371227	3371528	+	TRUE	3168	TRUE
1347	NC_000913.3	1601897	1602198	+	TRUE	1498	TRUE
8118	NC_000913.3	3666424	3666725	+	TRUE	3453	TRUE
8119	NC_000913.3	3095130	3095431	+	TRUE	2905	FALSE
6929	NC_000913.3	3289602	3289903	+	TRUE	3089	TRUE
6928	NC_000913.3	2249793	2250094	+	TRUE	2142	FALSE
6925	NC_000913.3	2614224	2614525	+	TRUE	2473	TRUE
6924	NC_000913.3	510039	510340	+	TRUE	475	TRUE
6927	NC_000913.3	3790518	3790819	+	TRUE	3562	TRUE
6926	NC_000913.3	1006395	1006696	+	TRUE	927	TRUE
6921	NC_000913.3	3925725	3926026	+	FALSE	NA	TRUE
6920	NC_000913.3	4078853	4079154	+	FALSE	NA	TRUE
6923	NC_000913.3	133719	134020	+	TRUE	113	FALSE
6922	NC_000913.3	1358112	1358413	+	TRUE	1280	FALSE
7711	NC_000913.3	573650	573951	+	TRUE	542	TRUE
7710	NC_000913.3	4531524	4531825	+	FALSE	NA	hit1
7713	NC_000913.3	2488556	2488857	+	TRUE	2355	TRUE
7712	NC_000913.3	502038	502339	+	TRUE	469	TRUE
7715	NC_000913.3	1494190	1494491	+	TRUE	1409	TRUE
7714	NC_000913.3	1883476	1883777	+	TRUE	1791	TRUE
7717	NC_000913.3	2852017	2852318	+	TRUE	2691	FALSE
7716	NC_000913.3	2738302	2738603	+	TRUE	2577	TRUE
7719	NC_000913.3	2951824	2952125	+	TRUE	2778	TRUE
7718	NC_000913.3	2513024	2513325	+	TRUE	2377	TRUE
832	NC_000913.3	3508103	3508404	+	TRUE	3316	TRUE
9803	NC_000913.3	4052159	4052460	+	TRUE	3794	hit1
8376	NC_000913.3	3758985	3759286	+	TRUE	3531	TRUE
8377	NC_000913.3	662879	663180	+	TRUE	628	TRUE
8374	NC_000913.3	3664009	3664310	+	TRUE	3451	hit2
8375	NC_000913.3	272023	272324	+	FALSE	NA	TRUE
8372	NC_000913.3	4155861	4156162	+	FALSE	NA	TRUE
8373	NC_000913.3	132201	132502	+	TRUE	113	hit1
8370	NC_000913.3	465692	465993	+	TRUE	437	FALSE
8371	NC_000913.3	3725946	3726247	+	TRUE	3500	FALSE
833	NC_000913.3	626015	626316	+	TRUE	591	TRUE
8378	NC_000913.3	4438726	4439027	+	TRUE	4134	FALSE
8379	NC_000913.3	4009269	4009570	+	TRUE	3760	TRUE
8074	NC_000913.3	2545974	2546275	+	TRUE	2407	TRUE
752	NC_000913.3	4563315	4563616	+	TRUE	4251	FALSE
9573	NC_000913.3	21090	21391	+	TRUE	22	TRUE
9435	NC_000913.3	1287626	1287927	+	FALSE	NA	hit2
4008	NC_000913.3	2017927	2018228	+	TRUE	1929	TRUE
4009	NC_000913.3	4251801	4252102	+	FALSE	NA	TRUE
9572	NC_000913.3	380024	380325	+	TRUE	354	FALSE
4000	NC_000913.3	597855	598156	+	TRUE	569	TRUE
4001	NC_000913.3	1248201	1248502	+	TRUE	1178	TRUE
4002	NC_000913.3	3314434	3314735	+	TRUE	3114	TRUE
4003	NC_000913.3	4252654	4252955	+	TRUE	3954	FALSE
4004	NC_000913.3	4333296	4333597	+	TRUE	4030	TRUE
4005	NC_000913.3	3961630	3961931	+	TRUE	3718	FALSE
4006	NC_000913.3	3726362	3726663	+	TRUE	3500	TRUE
4007	NC_000913.3	1621532	1621833	+	TRUE	1519	FALSE
3971	NC_000913.3	2209353	2209654	+	TRUE	2105	TRUE
3970	NC_000913.3	1313205	1313506	+	TRUE	1235	FALSE
3973	NC_000913.3	2272380	2272681	+	TRUE	2162	hit1
3972	NC_000913.3	23676	23977	+	TRUE	24	TRUE
3975	NC_000913.3	2368883	2369184	+	TRUE	2238	hit2
3974	NC_000913.3	1167201	1167502	+	FALSE	NA	TRUE
3977	NC_000913.3	3286263	3286564	+	TRUE	3086	TRUE
3976	NC_000913.3	2712236	2712537	+	TRUE	2558	TRUE
3979	NC_000913.3	1400806	1401107	+	TRUE	1322	TRUE
3978	NC_000913.3	4517176	4517477	+	TRUE	4205	TRUE
3629	NC_000913.3	843916	844217	+	TRUE	789	FALSE
3628	NC_000913.3	2848899	2849200	+	TRUE	2685	TRUE
3621	NC_000913.3	2720757	2721058	+	TRUE	2567	FALSE
3620	NC_000913.3	1784070	1784371	+	TRUE	1689	TRUE
3623	NC_000913.3	2272659	2272960	+	TRUE	2162	TRUE
3622	NC_000913.3	68163	68464	+	FALSE	NA	TRUE
3625	NC_000913.3	3055730	3056031	+	FALSE	NA	TRUE
3624	NC_000913.3	2452748	2453049	+	TRUE	2321	TRUE
3627	NC_000913.3	2697428	2697729	+	TRUE	2541	hit2
3626	NC_000913.3	3065314	3065615	+	TRUE	2876	hit1
9433	NC_000913.3	1665264	1665565	+	TRUE	1579	TRUE
4479	NC_000913.3	651904	652205	+	FALSE	NA	TRUE
4478	NC_000913.3	106600	106901	+	TRUE	93	TRUE
9457	NC_000913.3	3273156	3273457	+	TRUE	3071	TRUE
2955	NC_000913.3	3844773	3845074	+	TRUE	3612	TRUE
4471	NC_000913.3	2852592	2852893	+	TRUE	2691	TRUE
4470	NC_000913.3	640280	640581	+	TRUE	604	TRUE
4473	NC_000913.3	473880	474181	+	TRUE	443	TRUE
4472	NC_000913.3	969062	969363	+	TRUE	895	TRUE
4475	NC_000913.3	3709115	3709416	+	TRUE	3482	TRUE
