chr	start	end	strand	dbl_count	cds
NC_000913.3	358350	358651	+	TRUE	334
NC_000913.3	1643086	1643387	+	FALSE	NA
NC_000913.3	2070916	2071217	+	TRUE	1979
NC_000913.3	3858280	3858581	+	TRUE	3627
NC_000913.3	2674831	2675132	+	TRUE	2527
NC_000913.3	1663262	1663563	+	TRUE	1576
NC_000913.3	523729	524030	+	TRUE	488
NC_000913.3	4127621	4127922	+	TRUE	3864
NC_000913.3	3733570	3733871	+	TRUE	3507
NC_000913.3	4490871	4491172	+	TRUE	4179
NC_000913.3	385564	385865	+	TRUE	360
NC_000913.3	758015	758316	+	TRUE	712
NC_000913.3	3632409	3632710	+	FALSE	NA
NC_000913.3	385133	385434	+	TRUE	360
NC_000913.3	2346070	2346371	+	TRUE	2216
NC_000913.3	4511674	4511975	+	TRUE	4201
NC_000913.3	2586130	2586431	+	TRUE	2448
NC_000913.3	1473966	1474267	+	FALSE	NA
NC_000913.3	89623	89924	+	TRUE	78
NC_000913.3	2891246	2891547	+	TRUE	2726
NC_000913.3	2024995	2025296	+	TRUE	1940
NC_000913.3	2313688	2313989	+	TRUE	2199
NC_000913.3	1084181	1084482	+	TRUE	1000
NC_000913.3	3253381	3253682	+	TRUE	3054
NC_000913.3	4106371	4106672	+	TRUE	3842
NC_000913.3	3814146	3814447	+	TRUE	3586
NC_000913.3	1340988	1341289	+	TRUE	1262
NC_000913.3	1829528	1829829	+	TRUE	1734
NC_000913.3	4291538	4291839	+	TRUE	3990
NC_000913.3	3493455	3493756	+	TRUE	3302
NC_000913.3	4463811	4464112	+	TRUE	4155
NC_000913.3	101765	102066	+	TRUE	88
NC_000913.3	1912772	1913073	+	TRUE	1821
NC_000913.3	2117026	2117327	+	TRUE	2029
NC_000913.3	1107449	1107750	+	TRUE	1024
NC_000913.3	4423786	4424087	+	TRUE	4116
NC_000913.3	3937258	3937559	+	TRUE	3700
NC_000913.3	1967903	1968204	+	TRUE	1875
NC_000913.3	4233898	4234199	+	TRUE	3939
NC_000913.3	2442158	2442459	+	TRUE	2308
NC_000913.3	2341326	2341627	+	TRUE	2215
NC_000913.3	3650972	3651273	+	FALSE	NA
NC_000913.3	2369635	2369936	+	TRUE	2238
NC_000913.3	1601948	1602249	+	TRUE	1498
NC_000913.3	2751758	2752059	+	TRUE	2593
NC_000913.3	1879710	1880011	+	TRUE	1787
NC_000913.3	3643403	3643704	+	TRUE	3433
NC_000913.3	2144718	2145019	+	TRUE	2051
NC_000913.3	2162301	2162602	+	TRUE	2063
NC_000913.3	3519509	3519810	+	TRUE	3328
NC_000913.3	4127847	4128148	+	FALSE	NA
NC_000913.3	3598635	3598936	+	TRUE	3395
NC_000913.3	3124401	3124702	+	TRUE	2930
NC_000913.3	3717049	3717350	+	FALSE	NA
NC_000913.3	4257828	4258129	+	TRUE	3959
NC_000913.3	3041564	3041865	+	TRUE	2854
NC_000913.3	4156355	4156656	+	TRUE	3885
NC_000913.3	4633777	4634078	+	TRUE	4310
NC_000913.3	2242712	2243013	+	TRUE	2136
NC_000913.3	946940	947241	+	FALSE	NA
NC_000913.3	4562955	4563256	+	TRUE	4251
NC_000913.3	2055102	2055403	+	TRUE	1963
NC_000913.3	941959	942260	+	TRUE	874
NC_000913.3	2032400	2032701	+	TRUE	1948
NC_000913.3	560442	560743	+	TRUE	522
NC_000913.3	473705	474006	+	TRUE	443
NC_000913.3	442956	443257	+	TRUE	416
NC_000913.3	3949283	3949584	+	TRUE	3706
NC_000913.3	4468088	4468389	+	TRUE	4159
NC_000913.3	4066940	4067241	+	TRUE	3805
NC_000913.3	3392700	3393001	+	TRUE	3189
NC_000913.3	2228733	2229034	+	FALSE	NA
NC_000913.3	3280175	3280476	+	TRUE	3078
NC_000913.3	1210763	1211064	+	TRUE	1136
NC_000913.3	3094689	3094990	+	TRUE	2904
NC_000913.3	1970827	1971128	+	FALSE	NA
NC_000913.3	903580	903881	+	FALSE	NA
NC_000913.3	3138378	3138679	+	FALSE	NA
NC_000913.3	4378308	4378609	+	TRUE	4070
NC_000913.3	4238783	4239084	+	TRUE	3943
NC_000913.3	3860221	3860522	+	TRUE	3628
NC_000913.3	3146541	3146842	+	TRUE	2951
NC_000913.3	2278353	2278654	+	FALSE	NA
NC_000913.3	3433897	3434198	+	TRUE	3223
NC_000913.3	1774716	1775017	+	TRUE	1681
NC_000913.3	1690825	1691126	+	TRUE	1602
NC_000913.3	3380056	3380357	+	TRUE	3177
NC_000913.3	2783852	2784153	+	TRUE	2625
NC_000913.3	1385197	1385498	+	TRUE	1305
NC_000913.3	4266093	4266394	+	TRUE	3968
NC_000913.3	961873	962174	+	TRUE	891
NC_000913.3	281184	281485	+	TRUE	261
NC_000913.3	1301764	1302065	+	TRUE	1222
NC_000913.3	3904792	3905093	+	TRUE	3670
NC_000913.3	4624458	4624759	+	TRUE	4302
NC_000913.3	3312123	3312424	+	TRUE	3112
NC_000913.3	4347041	4347342	+	TRUE	4039
NC_000913.3	1251815	1252116	+	TRUE	1181
NC_000913.3	3318799	3319100	+	TRUE	3117
NC_000913.3	4103728	4104029	+	TRUE	3839
NC_000913.3	3712801	3713102	+	FALSE	NA
NC_000913.3	290937	291238	+	TRUE	270,269
NC_000913.3	4137257	4137558	+	TRUE	3871
NC_000913.3	4465350	4465651	+	TRUE	4156
NC_000913.3	1690110	1690411	+	TRUE	1602
NC_000913.3	1173168	1173469	+	TRUE	1091
NC_000913.3	3823982	3824283	+	TRUE	3596
NC_000913.3	4323687	4323988	+	TRUE	4021
NC_000913.3	1529611	1529912	+	TRUE	1444
NC_000913.3	3351828	3352129	+	TRUE	3154
NC_000913.3	1183452	1183753	+	FALSE	NA
NC_000913.3	1881955	1882256	+	TRUE	1790
NC_000913.3	497096	497397	+	TRUE	465
NC_000913.3	4485881	4486182	+	FALSE	NA
NC_000913.3	2901411	2901712	+	TRUE	2736
NC_000913.3	24827	25128	+	TRUE	24
NC_000913.3	4150416	4150717	+	TRUE	3882
NC_000913.3	3176730	3177031	+	TRUE	2982
NC_000913.3	1846358	1846659	+	TRUE	1751
NC_000913.3	806288	806589	+	TRUE	753
NC_000913.3	534903	535204	+	TRUE	498
NC_000913.3	2302339	2302640	+	TRUE	2189
NC_000913.3	179717	180018	+	TRUE	155
NC_000913.3	667716	668017	+	TRUE	631
NC_000913.3	3044946	3045247	+	FALSE	NA
NC_000913.3	126731	127032	+	TRUE	110
NC_000913.3	1611942	1612243	+	TRUE	1508
NC_000913.3	1875336	1875637	+	TRUE	1778
NC_000913.3	1578073	1578374	+	TRUE	1482
NC_000913.3	1725861	1726162	+	FALSE	NA
NC_000913.3	1840647	1840948	+	TRUE	1746
NC_000913.3	3137619	3137920	+	TRUE	2941
NC_000913.3	3479322	3479623	+	TRUE	3288
NC_000913.3	3122337	3122638	+	TRUE	2928
NC_000913.3	63910	64211	+	TRUE	57
NC_000913.3	341808	342109	+	TRUE	321
NC_000913.3	89620	89921	+	TRUE	78
NC_000913.3	1274653	1274954	+	TRUE	1203
NC_000913.3	2562466	2562767	+	TRUE	2426
NC_000913.3	2995541	2995842	+	FALSE	NA
NC_000913.3	1216300	1216601	+	TRUE	1144
NC_000913.3	2096315	2096616	+	TRUE	2009
NC_000913.3	4491962	4492263	+	TRUE	4180
NC_000913.3	2953708	2954009	+	TRUE	2779
NC_000913.3	3069659	3069960	+	FALSE	NA
NC_000913.3	88976	89277	+	FALSE	NA
NC_000913.3	2387675	2387976	+	TRUE	2257
NC_000913.3	3434544	3434845	+	TRUE	3224
NC_000913.3	4441293	4441594	+	FALSE	NA
NC_000913.3	1105259	1105560	+	FALSE	NA
NC_000913.3	4398397	4398698	+	TRUE	4088
NC_000913.3	2817357	2817658	+	FALSE	NA
NC_000913.3	3556723	3557024	+	TRUE	3357
NC_000913.3	413844	414145	+	TRUE	389
NC_000913.3	1746536	1746837	+	FALSE	NA
NC_000913.3	1665682	1665983	+	TRUE	1579
NC_000913.3	2626682	2626983	+	TRUE	2484
NC_000913.3	210895	211196	+	TRUE	180
NC_000913.3	2212268	2212569	+	TRUE	2108
NC_000913.3	134835	135136	+	TRUE	115
NC_000913.3	3317873	3318174	+	FALSE	NA
NC_000913.3	1655108	1655409	+	FALSE	NA
NC_000913.3	2093434	2093735	+	TRUE	2006
NC_000913.3	3594444	3594745	+	TRUE	3391
NC_000913.3	3218002	3218303	+	TRUE	3021
NC_000913.3	4473576	4473877	+	TRUE	4165
NC_000913.3	1423215	1423516	+	TRUE	1349
NC_000913.3	2602541	2602842	+	TRUE	2463
NC_000913.3	804572	804873	+	TRUE	752
NC_000913.3	3436244	3436545	+	TRUE	3225
NC_000913.3	697388	697689	+	TRUE	659
NC_000913.3	1572032	1572333	+	FALSE	NA
NC_000913.3	3852091	3852392	+	TRUE	3618
NC_000913.3	3155812	3156113	+	TRUE	2961
NC_000913.3	3811973	3812274	+	TRUE	3584
NC_000913.3	1189893	1190194	+	TRUE	1107
NC_000913.3	1860105	1860406	+	FALSE	NA
NC_000913.3	2821808	2822109	+	TRUE	2659
NC_000913.3	1788378	1788679	+	TRUE	1692
NC_000913.3	3792102	3792403	+	TRUE	3563
NC_000913.3	718898	719199	+	TRUE	679
NC_000913.3	2039175	2039476	+	TRUE	1954
NC_000913.3	2984546	2984847	+	TRUE	2803
NC_000913.3	1303164	1303465	+	TRUE	1223
NC_000913.3	4496995	4497296	+	TRUE	4185
NC_000913.3	1518741	1519042	+	FALSE	NA
NC_000913.3	1557246	1557547	+	TRUE	1469
NC_000913.3	1280129	1280430	+	TRUE	1207
NC_000913.3	2933450	2933751	+	TRUE	2762
NC_000913.3	3210826	3211127	+	FALSE	NA
NC_000913.3	4377870	4378171	+	TRUE	4070
NC_000913.3	3958878	3959179	+	TRUE	3715
NC_000913.3	1089246	1089547	+	TRUE	1004
NC_000913.3	3944242	3944543	+	FALSE	NA
NC_000913.3	534947	535248	+	TRUE	498
NC_000913.3	4357913	4358214	+	TRUE	4049
NC_000913.3	3874683	3874984	+	TRUE	3642
NC_000913.3	4060535	4060836	+	TRUE	3800
NC_000913.3	3160681	3160982	+	TRUE	2965
NC_000913.3	3840084	3840385	+	TRUE	3608
NC_000913.3	4391121	4391422	+	TRUE	4081
NC_000913.3	1597785	1598086	+	TRUE	1495
NC_000913.3	418515	418816	+	TRUE	392
NC_000913.3	3649949	3650250	+	TRUE	3438
NC_000913.3	4077962	4078263	+	TRUE	3816
NC_000913.3	3859789	3860090	+	TRUE	3627
NC_000913.3	103177	103478	+	TRUE	90
NC_000913.3	671386	671687	+	TRUE	636
NC_000913.3	2987124	2987425	+	FALSE	NA
NC_000913.3	1765787	1766088	+	TRUE	1675
NC_000913.3	4049346	4049647	+	TRUE	3791
NC_000913.3	2354916	2355217	+	TRUE	2224
NC_000913.3	1004316	1004617	+	TRUE	924
NC_000913.3	4351270	4351571	+	TRUE	4042
NC_000913.3	1089245	1089546	+	TRUE	1004
NC_000913.3	978775	979076	+	TRUE	904
NC_000913.3	1275312	1275613	+	TRUE	1204
NC_000913.3	3900162	3900463	+	TRUE	3667
NC_000913.3	2636800	2637101	+	TRUE	2492
NC_000913.3	4263723	4264024	+	TRUE	3966
NC_000913.3	4252794	4253095	+	TRUE	3954
NC_000913.3	2852298	2852599	+	TRUE	2691
NC_000913.3	780415	780716	+	FALSE	NA
NC_000913.3	1145659	1145960	+	TRUE	1063
NC_000913.3	2844266	2844567	+	TRUE	2682
NC_000913.3	1925141	1925442	+	TRUE	1833
NC_000913.3	4606031	4606332	+	FALSE	NA
NC_000913.3	4402833	4403134	+	TRUE	4092
NC_000913.3	2248365	2248666	+	FALSE	NA
NC_000913.3	4314375	4314676	+	TRUE	4009
NC_000913.3	3193409	3193710	+	TRUE	2999
NC_000913.3	1852364	1852665	+	FALSE	NA
NC_000913.3	429445	429746	+	TRUE	401
NC_000913.3	51256	51557	+	TRUE	48
NC_000913.3	2326284	2326585	+	TRUE	2207
NC_000913.3	2282739	2283040	+	FALSE	NA
NC_000913.3	3995520	3995821	+	TRUE	3746
NC_000913.3	3782277	3782578	+	TRUE	3553
NC_000913.3	2218149	2218450	+	TRUE	2114
NC_000913.3	4575640	4575941	+	TRUE	4260
NC_000913.3	2144813	2145114	+	TRUE	2051
NC_000913.3	3849173	3849474	+	TRUE	3615
NC_000913.3	1288215	1288516	+	TRUE	1212
NC_000913.3	3056430	3056731	+	TRUE	2867
NC_000913.3	3713699	3714000	+	TRUE	3486
NC_000913.3	4187184	4187485	+	TRUE	3905
NC_000913.3	549103	549404	+	TRUE	509
NC_000913.3	822394	822695	+	TRUE	770
NC_000913.3	512283	512584	+	TRUE	476
NC_000913.3	4593808	4594109	+	TRUE	4272
NC_000913.3	1846682	1846983	+	TRUE	1751
NC_000913.3	3077951	3078252	+	TRUE	2888
NC_000913.3	3288795	3289096	+	TRUE	3089
NC_000913.3	4016705	4017006	+	TRUE	3766
NC_000913.3	4593647	4593948	+	TRUE	4272
NC_000913.3	1470473	1470774	+	FALSE	NA
NC_000913.3	388963	389264	+	TRUE	364
NC_000913.3	4084912	4085213	+	TRUE	3822
NC_000913.3	3323838	3324139	+	TRUE	3120
NC_000913.3	15927	16228	+	TRUE	14
NC_000913.3	1885324	1885625	+	TRUE	1792
NC_000913.3	1516596	1516897	+	TRUE	1431
NC_000913.3	4504008	4504309	+	TRUE	4191
NC_000913.3	3231960	3232261	+	TRUE	3030
NC_000913.3	1126901	1127202	+	TRUE	1045
NC_000913.3	1682722	1683023	+	FALSE	NA
NC_000913.3	4016215	4016516	+	FALSE	NA
NC_000913.3	731521	731822	+	TRUE	688
NC_000913.3	483287	483588	+	TRUE	453
NC_000913.3	499891	500192	+	FALSE	NA
NC_000913.3	1219020	1219321	+	FALSE	NA
NC_000913.3	3532737	3533038	+	TRUE	3340
NC_000913.3	4092763	4093064	+	FALSE	NA
NC_000913.3	2057398	2057699	+	FALSE	NA
NC_000913.3	4382200	4382501	+	FALSE	NA
NC_000913.3	760050	760351	+	TRUE	713
NC_000913.3	1667960	1668261	+	TRUE	1581
NC_000913.3	3143593	3143894	+	TRUE	2948
NC_000913.3	3227453	3227754	+	TRUE	3027
NC_000913.3	4541841	4542142	+	FALSE	NA
NC_000913.3	2707602	2707903	+	TRUE	2553
NC_000913.3	1467590	1467891	+	TRUE	1389
NC_000913.3	1403842	1404143	+	TRUE	1324
NC_000913.3	2054211	2054512	+	TRUE	1962
NC_000913.3	4349986	4350287	+	TRUE	4042
NC_000913.3	112041	112342	+	TRUE	98
NC_000913.3	888020	888321	+	TRUE	828
NC_000913.3	4168318	4168619	+	FALSE	NA
NC_000913.3	1204973	1205274	+	TRUE	1126
NC_000913.3	3260257	3260558	+	TRUE	3061
NC_000913.3	2610336	2610637	+	TRUE	2469
NC_000913.3	4371704	4372005	+	TRUE	4061
NC_000913.3	2439949	2440250	+	FALSE	NA
NC_000913.3	403316	403617	+	TRUE	377
NC_000913.3	3123428	3123729	+	TRUE	2928
NC_000913.3	3355298	3355599	+	TRUE	3156
NC_000913.3	4304810	4305111	+	TRUE	4000
NC_000913.3	1077797	1078098	+	TRUE	996
NC_000913.3	181424	181725	+	TRUE	156
NC_000913.3	1933094	1933395	+	TRUE	1842
NC_000913.3	1244372	1244673	+	FALSE	NA
NC_000913.3	552538	552839	+	TRUE	513
NC_000913.3	1347290	1347591	+	TRUE	1270
NC_000913.3	2614400	2614701	+	TRUE	2473
NC_000913.3	4170003	4170304	+	FALSE	NA
NC_000913.3	4075505	4075806	+	TRUE	3813
NC_000913.3	460253	460554	+	TRUE	431
NC_000913.3	297936	298237	+	TRUE	279
NC_000913.3	1079818	1080119	+	TRUE	997
NC_000913.3	2455274	2455575	+	TRUE	2322
NC_000913.3	2025814	2026115	+	TRUE	1941
NC_000913.3	2481312	2481613	+	TRUE	2351
NC_000913.3	1851268	1851569	+	TRUE	1755
NC_000913.3	4380104	4380405	+	TRUE	4073
NC_000913.3	601587	601888	+	TRUE	570
NC_000913.3	2693968	2694269	+	TRUE	2539
NC_000913.3	202306	202607	+	TRUE	174
NC_000913.3	752873	753174	+	FALSE	NA
NC_000913.3	2882714	2883015	+	TRUE	2722
NC_000913.3	3942943	3943244	+	FALSE	NA
NC_000913.3	1331008	1331309	+	TRUE	1254
NC_000913.3	3599901	3600202	+	TRUE	3396
NC_000913.3	4293038	4293339	+	TRUE	3991
NC_000913.3	2445843	2446144	+	TRUE	2312
NC_000913.3	4115816	4116117	+	TRUE	3853
NC_000913.3	3471936	3472237	+	TRUE	3277
NC_000913.3	3706539	3706840	+	TRUE	3481
NC_000913.3	3810444	3810745	+	TRUE	3581
NC_000913.3	1623029	1623330	+	TRUE	1521
NC_000913.3	3893765	3894066	+	TRUE	3660
NC_000913.3	2094143	2094444	+	TRUE	2006
NC_000913.3	4608808	4609109	+	TRUE	4288
NC_000913.3	2006994	2007295	+	TRUE	1916
NC_000913.3	2590377	2590678	+	TRUE	2449
NC_000913.3	1717609	1717910	+	TRUE	1627
NC_000913.3	3220941	3221242	+	TRUE	3023
NC_000913.3	816205	816506	+	TRUE	761
NC_000913.3	4182698	4182999	+	TRUE	3904
NC_000913.3	3911077	3911378	+	TRUE	3676
NC_000913.3	124029	124330	+	TRUE	109
NC_000913.3	595937	596238	+	TRUE	567
NC_000913.3	4247030	4247331	+	TRUE	3950
NC_000913.3	1116329	1116630	+	TRUE	1031
NC_000913.3	3722034	3722335	+	FALSE	NA
NC_000913.3	1016389	1016690	+	TRUE	935
NC_000913.3	3908808	3909109	+	TRUE	3674
NC_000913.3	409835	410136	+	TRUE	386
NC_000913.3	448468	448769	+	TRUE	422
NC_000913.3	820298	820599	+	TRUE	767
NC_000913.3	4475013	4475314	+	TRUE	4167
NC_000913.3	3364003	3364304	+	TRUE	3160
NC_000913.3	3213322	3213623	+	TRUE	3017
NC_000913.3	3341252	3341553	+	TRUE	3141
NC_000913.3	1993189	1993490	+	TRUE	1902
NC_000913.3	789306	789607	+	TRUE	738
NC_000913.3	912257	912558	+	TRUE	854
NC_000913.3	2652509	2652810	+	TRUE	2502
NC_000913.3	389934	390235	+	FALSE	NA
NC_000913.3	1620603	1620904	+	TRUE	1518
NC_000913.3	3088605	3088906	+	TRUE	2897
NC_000913.3	3015815	3016116	+	FALSE	NA
NC_000913.3	4263693	4263994	+	TRUE	3966
NC_000913.3	255109	255410	+	TRUE	227
NC_000913.3	2540092	2540393	+	TRUE	2401
NC_000913.3	4435429	4435730	+	TRUE	4131
NC_000913.3	2973255	2973556	+	TRUE	2794
NC_000913.3	4407386	4407687	+	TRUE	4097
NC_000913.3	3577604	3577905	+	TRUE	3373
NC_000913.3	3056429	3056730	+	TRUE	2867
NC_000913.3	2446252	2446553	+	TRUE	2313
NC_000913.3	4414402	4414703	+	TRUE	4105
NC_000913.3	3656054	3656355	+	TRUE	3445
NC_000913.3	1075010	1075311	+	TRUE	996
NC_000913.3	3930756	3931057	+	TRUE	3694
NC_000913.3	264606	264907	+	TRUE	239
NC_000913.3	559582	559883	+	TRUE	522
NC_000913.3	4062513	4062814	+	TRUE	3802
NC_000913.3	2057913	2058214	+	FALSE	NA
NC_000913.3	511717	512018	+	TRUE	476
NC_000913.3	2135931	2136232	+	FALSE	NA
NC_000913.3	2644893	2645194	+	TRUE	2500
NC_000913.3	2257726	2258027	+	TRUE	2149
NC_000913.3	1026985	1027286	+	TRUE	944
NC_000913.3	4416213	4416514	+	FALSE	NA
NC_000913.3	2436532	2436833	+	FALSE	NA
NC_000913.3	814351	814652	+	TRUE	760
NC_000913.3	202769	203070	+	TRUE	175
NC_000913.3	3841814	3842115	+	TRUE	3610
NC_000913.3	1723449	1723750	+	TRUE	1634
NC_000913.3	1899318	1899619	+	TRUE	1805
NC_000913.3	4609806	4610107	+	TRUE	4289
NC_000913.3	836451	836752	+	TRUE	782
NC_000913.3	1093334	1093635	+	TRUE	1006
NC_000913.3	345787	346088	+	TRUE	325
NC_000913.3	2356712	2357013	+	FALSE	NA
NC_000913.3	3382631	3382932	+	TRUE	3179
NC_000913.3	4483144	4483445	+	TRUE	4173
NC_000913.3	281630	281931	+	TRUE	261
NC_000913.3	820724	821025	+	TRUE	768
NC_000913.3	525642	525943	+	TRUE	488
NC_000913.3	3154737	3155038	+	TRUE	2960
NC_000913.3	3824486	3824787	+	TRUE	3597
NC_000913.3	3889240	3889541	+	TRUE	3656
NC_000913.3	335138	335439	+	TRUE	316
NC_000913.3	3091593	3091894	+	TRUE	2900
NC_000913.3	4099201	4099502	+	TRUE	3834
NC_000913.3	1069062	1069363	+	TRUE	988
NC_000913.3	4500528	4500829	+	TRUE	4188
NC_000913.3	3008034	3008335	+	TRUE	2827
NC_000913.3	2708746	2709047	+	TRUE	2555
NC_000913.3	492390	492691	+	TRUE	461
NC_000913.3	1415873	1416174	+	TRUE	1336
NC_000913.3	3053136	3053437	+	TRUE	2863
NC_000913.3	2683637	2683938	+	TRUE	2532
NC_000913.3	932270	932571	+	FALSE	NA
NC_000913.3	262391	262692	+	TRUE	233
NC_000913.3	681769	682070	+	TRUE	646
NC_000913.3	115096	115397	+	TRUE	101
NC_000913.3	3464354	3464655	+	TRUE	3270
NC_000913.3	4357978	4358279	+	TRUE	4049
NC_000913.3	1786133	1786434	+	TRUE	1690
NC_000913.3	1158122	1158423	+	TRUE	1078
NC_000913.3	3549336	3549637	+	TRUE	3353
NC_000913.3	1583073	1583374	+	TRUE	1485
NC_000913.3	2348738	2349039	+	TRUE	2219
NC_000913.3	3347085	3347386	+	TRUE	3149
NC_000913.3	1246423	1246724	+	TRUE	1177
NC_000913.3	3002064	3002365	+	TRUE	2822
NC_000913.3	2879829	2880130	+	TRUE	2718
NC_000913.3	357203	357504	+	TRUE	333
NC_000913.3	3599974	3600275	+	TRUE	3396
NC_000913.3	893060	893361	+	TRUE	834
NC_000913.3	4172968	4173269	+	TRUE	3895
NC_000913.3	3629037	3629338	+	TRUE	3422
NC_000913.3	3047573	3047874	+	TRUE	2859
NC_000913.3	1479528	1479829	+	TRUE	1397
NC_000913.3	4496952	4497253	+	TRUE	4185
NC_000913.3	1150062	1150363	+	TRUE	1069
NC_000913.3	1705416	1705717	+	TRUE	1615
NC_000913.3	2566105	2566406	+	TRUE	2430
NC_000913.3	1203160	1203461	+	TRUE	1123
NC_000913.3	679441	679742	+	TRUE	644
NC_000913.3	293922	294223	+	TRUE	274
NC_000913.3	2186766	2187067	+	FALSE	NA
NC_000913.3	1602768	1603069	+	TRUE	1498
NC_000913.3	1461714	1462015	+	TRUE	1384
NC_000913.3	788870	789171	+	TRUE	738
NC_000913.3	605295	605596	+	FALSE	NA
NC_000913.3	3111889	3112190	+	TRUE	2922
NC_000913.3	3039019	3039320	+	TRUE	2850
NC_000913.3	3400163	3400464	+	TRUE	3194
NC_000913.3	4527081	4527382	+	TRUE	4215
NC_000913.3	1828656	1828957	+	TRUE	1734
NC_000913.3	2878234	2878535	+	FALSE	NA
NC_000913.3	2514726	2515027	+	TRUE	2378
NC_000913.3	4581087	4581388	+	TRUE	4264
NC_000913.3	127745	128046	+	FALSE	NA
NC_000913.3	2295389	2295690	+	TRUE	2181
NC_000913.3	3269856	3270157	+	FALSE	NA
NC_000913.3	58009	58310	+	FALSE	NA
NC_000913.3	3364109	3364410	+	TRUE	3160
NC_000913.3	994237	994538	+	TRUE	914
NC_000913.3	1223967	1224268	+	FALSE	NA
NC_000913.3	4015482	4015783	+	TRUE	3765
NC_000913.3	481653	481954	+	TRUE	453
NC_000913.3	2433984	2434285	+	TRUE	2301
NC_000913.3	1500293	1500594	+	FALSE	NA
NC_000913.3	3198937	3199238	+	TRUE	3003
NC_000913.3	588419	588720	+	TRUE	563
NC_000913.3	297239	297540	+	TRUE	277
NC_000913.3	1656660	1656961	+	TRUE	1572
NC_000913.3	3169237	3169538	+	TRUE	2973
NC_000913.3	4083208	4083509	+	TRUE	3822
NC_000913.3	2492676	2492977	+	TRUE	2358
NC_000913.3	4619364	4619665	+	TRUE	4297
NC_000913.3	3779992	3780293	+	TRUE	3551
NC_000913.3	3464740	3465041	+	TRUE	3270
NC_000913.3	3233474	3233775	+	TRUE	3030
NC_000913.3	4229880	4230181	+	TRUE	3935
NC_000913.3	3704957	3705258	+	TRUE	3480
NC_000913.3	2604209	2604510	+	TRUE	2464
NC_000913.3	3601116	3601417	+	TRUE	3397
NC_000913.3	991883	992184	+	TRUE	912
NC_000913.3	1756936	1757237	+	FALSE	NA
NC_000913.3	858725	859026	+	TRUE	802
NC_000913.3	1178136	1178437	+	TRUE	1095
NC_000913.3	4256434	4256735	+	FALSE	NA
NC_000913.3	79159	79460	+	TRUE	69
NC_000913.3	3009617	3009918	+	TRUE	2828
NC_000913.3	4050425	4050726	+	TRUE	3792
NC_000913.3	3397722	3398023	+	TRUE	3191
NC_000913.3	2436909	2437210	+	TRUE	2304
NC_000913.3	3572473	3572774	+	TRUE	3368
NC_000913.3	953006	953307	+	TRUE	883
NC_000913.3	1088871	1089172	+	TRUE	1004
NC_000913.3	899832	900133	+	TRUE	841
NC_000913.3	1382147	1382448	+	TRUE	1303
NC_000913.3	3497548	3497849	+	TRUE	3305
NC_000913.3	1255556	1255857	+	TRUE	1182
NC_000913.3	2748175	2748476	+	TRUE	2589
NC_000913.3	975957	976258	+	TRUE	903
NC_000913.3	665470	665771	+	TRUE	630
NC_000913.3	1930460	1930761	+	TRUE	1839
NC_000913.3	2542277	2542578	+	TRUE	2403
NC_000913.3	3199382	3199683	+	TRUE	3003
NC_000913.3	503372	503673	+	TRUE	470
NC_000913.3	3131562	3131863	+	TRUE	2936
NC_000913.3	1167871	1168172	+	TRUE	1087
NC_000913.3	4132232	4132533	+	FALSE	NA
NC_000913.3	784105	784406	+	TRUE	733
NC_000913.3	176850	177151	+	FALSE	NA
NC_000913.3	280078	280379	+	TRUE	259
NC_000913.3	212972	213273	+	TRUE	182
NC_000913.3	2577041	2577342	+	TRUE	2442
NC_000913.3	1768276	1768577	+	TRUE	1675
NC_000913.3	4238335	4238636	+	TRUE	3943
NC_000913.3	513524	513825	+	TRUE	477
NC_000913.3	1661688	1661989	+	TRUE	1575
NC_000913.3	2389590	2389891	+	TRUE	2259
NC_000913.3	3193808	3194109	+	TRUE	2999
NC_000913.3	2884640	2884941	+	TRUE	2723
NC_000913.3	1480603	1480904	+	TRUE	1397
NC_000913.3	3787633	3787934	+	TRUE	3559
NC_000913.3	2775176	2775477	+	FALSE	NA
NC_000913.3	3212057	3212358	+	TRUE	3016
NC_000913.3	589999	590300	+	TRUE	563
NC_000913.3	1180636	1180937	+	TRUE	1098
NC_000913.3	3207376	3207677	+	TRUE	3012
NC_000913.3	3081918	3082219	+	TRUE	2891
NC_000913.3	93198	93499	+	TRUE	82
NC_000913.3	3122029	3122330	+	TRUE	2928
NC_000913.3	3060619	3060920	+	FALSE	NA
NC_000913.3	1584086	1584387	+	TRUE	1487
NC_000913.3	4630090	4630391	+	TRUE	4306
NC_000913.3	415718	416019	+	TRUE	390
NC_000913.3	4594234	4594535	+	TRUE	4272
NC_000913.3	4215288	4215589	+	FALSE	NA
NC_000913.3	1279837	1280138	+	TRUE	1207
NC_000913.3	2244438	2244739	+	TRUE	2138
NC_000913.3	3755061	3755362	+	TRUE	3529
NC_000913.3	817870	818171	+	FALSE	NA
NC_000913.3	3174809	3175110	+	TRUE	2979
NC_000913.3	2552136	2552437	+	FALSE	NA
NC_000913.3	3217596	3217897	+	TRUE	3021
NC_000913.3	13483	13784	+	TRUE	12
NC_000913.3	732923	733224	+	TRUE	688
NC_000913.3	236520	236821	+	TRUE	204
NC_000913.3	1120386	1120687	+	TRUE	1036
NC_000913.3	2898999	2899300	+	TRUE	2734
NC_000913.3	28032	28333	+	FALSE	NA
NC_000913.3	2648528	2648829	+	TRUE	2501
